Cluster,HHID,UrbanRural,ComputerAccess,MobileAccess,InternetAccess,hhweight
305,6,2,2,1,2,1.910922471
305,7,2,2,1,1,2.943691832
305,8,2,2,1,2,2.943691832
305,9,2,2,1,1,1.910922471
305,10,2,2,1,1,1.910922471
305,11,2,2,1,1,2.234862793
305,12,2,2,1,1,2.943691832
305,13,2,2,1,1,2.943691832
305,14,2,1,1,1,2.234862793
305,15,2,2,1,1,1.910922471
305,16,2,2,2,2,1.910922471
305,17,2,1,1,1,2.234862793
305,18,2,2,1,1,2.234862793
305,19,2,1,1,1,1.910922471
305,20,2,NA,NA,NA,0
306,1,1,2,1,1,2.444188265
306,2,1,2,1,1,2.444188265
306,3,1,1,1,1,2.444188265
306,4,1,2,1,2,1.855637657
306,5,1,2,1,2,1.586665502
306,6,1,1,1,1,2.444188265
306,7,1,1,1,1,1.855637657
306,8,1,1,1,1,2.444188265
306,9,1,1,1,1,2.444188265
306,10,1,1,1,1,2.444188265
306,11,1,1,1,1,1.855637657
306,12,1,1,1,1,2.444188265
306,13,1,NA,NA,NA,0
306,14,1,1,1,1,1.855637657
306,15,1,2,1,1,1.855637657
306,16,1,2,2,2,1.855637657
306,17,1,2,1,1,1.514841359
306,18,1,1,1,1,2.444188265
306,19,1,2,1,2,1.586665502
306,20,1,1,1,1,1.855637657
307,1,2,2,1,1,2.680757056
307,2,2,2,1,2,1.740236135
307,3,2,2,1,1,1.740236135
307,4,2,2,1,1,2.136873197
307,5,2,2,2,2,1.740236135
307,6,2,2,1,2,1.740236135
307,7,2,2,1,1,1.740236135
307,8,2,2,1,1,2.035241643
307,9,2,2,1,2,1.661460256
307,10,2,2,2,2,1.740236135
307,11,2,2,1,1,2.680757056
307,12,2,2,1,1,1.661460256
307,13,2,2,1,2,1.661460256
307,14,2,2,1,1,1.740236135
307,15,2,2,1,2,1.740236135
307,16,2,2,1,2,1.740236135
307,17,2,2,1,2,1.740236135
307,18,2,2,2,2,1.740236135
307,19,2,2,1,2,2.680757056
307,20,2,1,1,1,3.440193876
308,1,2,2,1,1,2.167771423
308,2,2,1,1,1,2.855321165
308,3,2,2,1,2,1.853555904
308,4,2,2,1,2,2.167771423
308,5,2,NA,NA,NA,0
308,6,2,2,1,2,2.167771423
308,7,2,2,1,1,3.664210586
308,8,2,2,1,2,2.167771423
308,9,2,2,1,1,1.853555904
308,10,2,1,1,1,2.855321165
308,11,2,2,1,2,1.853555904
308,12,2,NA,NA,NA,0
308,13,2,2,1,2,2.167771423
308,14,2,2,1,1,2.167771423
308,15,2,2,1,1,1.853555904
308,16,2,2,1,1,1.769650339
308,17,2,1,1,1,2.167771423
308,18,2,1,1,1,2.167771423
308,19,2,2,1,1,1.853555904
308,20,2,2,1,1,1.769650339
309,1,2,2,1,1,2.864058378
309,2,2,2,1,1,3.675422981
309,3,2,2,1,2,1.85922774
309,4,2,2,1,2,1.85922774
309,5,2,2,1,2,1.85922774
309,6,2,2,1,2,1.775065426
309,7,2,2,2,2,2.174404751
309,8,2,2,1,1,2.174404751
309,9,2,2,1,2,1.85922774
309,10,2,2,1,2,1.85922774
309,11,2,2,1,2,2.174404751
309,12,2,2,1,2,2.174404751
309,13,2,2,2,2,1.775065426
309,14,2,2,1,1,1.85922774
309,15,2,2,2,2,2.174404751
309,16,2,2,1,2,1.85922774
309,17,2,2,1,1,2.174404751
309,18,2,2,1,1,1.85922774
309,19,2,2,1,1,2.174404751
309,20,2,2,1,1,2.174404751
310,1,2,2,1,1,1.803259978
310,2,2,2,1,1,3.733802183
310,3,2,2,2,2,1.888759098
310,4,2,2,1,2,1.888759098
310,5,2,2,1,1,2.909550133
310,6,2,2,1,1,2.208942276
310,7,2,2,1,2,2.208942276
310,8,2,2,1,1,3.733802183
310,9,2,2,1,1,2.909550133
310,10,2,2,1,2,2.319247722
310,11,2,2,1,1,2.909550133
310,12,2,2,1,1,1.888759098
310,13,2,2,1,1,1.888759098
310,14,2,2,1,1,2.208942276
310,15,2,2,1,1,2.909550133
310,16,2,1,1,1,2.208942276
310,17,2,2,1,1,1.803259978
310,18,2,2,1,1,2.909550133
310,19,2,2,1,1,2.208942276
310,20,2,2,1,2,1.888759098
311,1,1,2,1,1,2.59564812
311,2,1,1,1,1,1.970626593
311,3,1,NA,NA,NA,0
311,4,1,2,1,1,1.970626593
311,5,1,2,1,1,1.608712054
311,6,1,2,1,1,1.970626593
311,7,1,2,1,1,1.608712054
311,8,1,2,1,1,1.608712054
311,9,1,1,1,1,2.59564812
311,10,1,1,1,1,1.970626593
311,11,1,2,1,1,3.330974265
311,12,1,2,1,1,1.684986949
311,13,1,1,1,1,1.970626593
311,14,1,2,1,1,1.684986949
311,15,1,1,1,1,2.59564812
311,16,1,2,1,1,1.970626593
311,17,1,2,1,1,2.59564812
311,18,1,2,2,2,1.970626593
311,19,1,2,1,1,1.970626593
311,20,1,2,1,2,2.59564812
312,1,2,2,1,2,1.804123566
312,2,2,2,1,1,1.472788065
312,3,2,2,1,1,2.376335506
312,4,2,2,1,2,2.376335506
312,5,2,1,1,1,1.804123566
312,6,2,2,2,2,1.542618309
312,7,2,2,1,1,1.472788065
312,8,2,2,1,2,3.049532159
312,9,2,2,1,1,3.049532159
312,10,2,2,1,1,1.804123566
312,11,2,2,1,1,1.542618309
312,12,2,2,2,2,1.542618309
312,13,2,2,1,2,1.542618309
312,14,2,2,1,2,1.472788065
312,15,2,2,1,1,1.542618309
312,16,2,2,1,2,1.542618309
312,17,2,1,1,1,2.376335506
312,18,2,2,2,2,1.804123566
312,19,2,2,1,2,1.542618309
312,20,2,2,2,2,1.804123566
313,1,2,2,2,2,0.320489122
313,2,2,2,2,2,0.335684678
313,3,2,2,2,2,0.335684678
313,4,2,2,9,2,0.320489122
313,5,2,2,2,2,0.320489122
313,6,2,2,2,2,0.335684678
313,7,2,2,2,2,0.335684678
313,8,2,2,2,2,0.335684678
313,9,2,2,2,2,0.320489122
313,10,2,2,1,2,0.320489122
313,11,2,2,2,2,0.335684678
313,12,2,2,2,2,0.335684678
313,13,2,2,2,2,0.320489122
313,14,2,2,2,2,0.320489122
313,15,2,2,2,2,0.335684678
313,16,2,2,2,2,0.663599812
313,17,2,2,2,2,0.335684678
313,18,2,NA,NA,NA,0
313,19,2,NA,NA,NA,0
313,20,2,NA,NA,NA,0
314,1,2,1,1,1,2.185802454
314,2,2,2,1,2,1.868973361
314,3,2,2,1,1,1.784369889
314,4,2,1,1,1,2.185802454
314,5,2,1,1,1,1.868973361
314,6,2,2,1,1,2.185802454
314,7,2,1,1,1,2.879071078
314,8,2,2,2,2,2.185802454
314,9,2,2,1,1,2.879071078
314,10,2,2,2,2,1.868973361
314,11,2,2,1,1,2.185802454
314,12,2,2,1,2,1.868973361
314,13,2,2,1,1,2.879071078
314,14,2,2,1,2,1.868973361
314,15,2,2,1,1,1.868973361
314,16,2,NA,NA,NA,0
314,17,2,2,1,1,1.868973361
314,18,2,2,1,2,2.185802454
314,19,2,2,1,1,1.868973361
314,20,2,1,1,2,2.185802454
315,1,2,2,2,2,1.025222625
315,2,2,2,1,1,1.025222625
315,3,2,2,1,1,0.978813513
315,4,2,2,1,2,1.579310261
315,5,2,2,2,2,1.199018763
315,6,2,2,2,2,1.579310261
315,7,2,2,1,1,1.025222625
315,8,2,2,1,2,0.978813513
315,9,2,2,1,1,1.025222625
315,10,2,2,1,1,2.026716101
315,11,2,2,1,1,2.026716101
315,12,2,2,1,1,1.579310261
315,13,2,2,1,1,2.026716101
315,14,2,2,1,2,1.199018763
315,15,2,2,2,2,1.199018763
315,16,2,2,2,2,1.025222625
315,17,2,2,1,1,1.579310261
315,18,2,2,1,1,1.199018763
315,19,2,2,2,2,1.199018763
315,20,2,2,1,1,1.199018763
316,1,2,2,1,2,0.344757237
316,2,2,2,2,2,0.42333479
316,3,2,2,1,2,0.32915099
316,4,2,2,1,1,0.32915099
316,5,2,2,1,2,0.32915099
316,6,2,2,1,1,0.681534942
316,7,2,2,2,2,0.32915099
316,8,2,2,2,2,0.344757237
316,9,2,2,1,1,0.32915099
316,10,2,2,1,2,0.344757237
316,11,2,2,1,2,0.42333479
316,12,2,2,2,2,0.344757237
316,13,2,2,1,2,0.32915099
316,14,2,2,2,2,0.344757237
316,15,2,2,2,2,0.32915099
316,16,2,2,2,2,0.344757237
316,17,2,2,2,2,0.344757237
316,18,2,2,2,2,0.531083326
316,19,2,2,2,2,0.32915099
316,20,2,2,2,2,0.42333479
317,1,1,2,1,1,1.59436424
317,2,1,2,1,1,1.59436424
317,3,1,1,1,1,1.953050928
317,4,1,1,1,1,1.953050928
317,5,1,1,1,1,1.669958853
317,6,1,2,1,1,1.953050928
317,7,1,2,1,1,1.953050928
317,8,1,2,1,2,1.953050928
317,9,1,2,1,2,1.953050928
317,10,1,1,1,1,1.953050928
317,11,1,2,1,1,1.59436424
317,12,1,1,1,1,1.953050928
317,13,1,2,2,2,1.669958853
317,14,1,2,1,1,1.953050928
317,15,1,NA,NA,NA,0
317,16,1,2,1,1,1.953050928
317,17,1,2,1,2,1.953050928
317,18,1,2,1,1,1.669958853
317,19,1,2,1,1,1.953050928
317,20,1,2,1,1,2.572498
318,1,1,2,1,1,1.929407895
318,2,1,1,1,1,1.929407895
318,3,1,NA,NA,NA,0
318,4,1,2,1,1,1.929407895
318,5,1,1,1,1,1.929407895
318,6,1,2,1,1,1.649742845
318,7,1,1,1,1,1.649742845
318,8,1,2,1,1,1.929407895
318,9,1,2,1,2,1.649742845
318,10,1,2,1,1,1.929407895
318,11,1,1,1,1,1.929407895
318,12,1,1,1,1,2.541356131
318,13,1,2,1,1,2.541356131
318,14,1,2,1,1,1.649742845
318,15,1,1,1,1,1.929407895
318,16,1,2,2,2,1.649742845
318,17,1,2,1,1,2.541356131
318,18,1,1,1,1,3.261301795
318,19,1,2,1,1,1.929407895
318,20,1,2,1,1,2.025754549
319,1,2,2,1,1,2.859559642
319,2,2,2,1,1,2.170989293
319,3,2,2,2,2,1.856307348
319,4,2,2,2,2,1.856307348
319,5,2,2,1,1,2.170989293
319,6,2,2,1,2,1.856307348
319,7,2,2,1,1,2.859559642
319,8,2,2,1,1,2.859559642
319,9,2,NA,NA,NA,0
319,10,2,2,1,2,2.170989293
319,11,2,2,1,2,2.170989293
319,12,2,2,2,2,1.856307348
319,13,2,2,1,2,2.170989293
319,14,2,2,1,1,1.856307348
319,15,2,1,1,1,2.170989293
319,16,2,2,1,2,1.856307348
319,17,2,2,1,1,2.859559642
319,18,2,1,1,1,2.170989293
319,19,2,2,1,1,1.856307348
319,20,2,2,1,2,1.856307348
320,1,2,2,1,1,1.916015548
320,2,2,2,2,2,1.916015548
320,3,2,2,1,2,1.916015548
320,4,2,2,2,2,1.916015548
320,5,2,2,2,2,2.3527165
320,6,2,2,1,1,2.24081925
320,7,2,2,1,2,1.8292826
320,8,2,2,1,1,3.787684223
320,9,2,2,1,1,2.24081925
320,10,2,2,1,2,2.24081925
320,11,2,2,1,2,2.24081925
320,12,2,2,2,2,1.916015548
320,13,2,2,1,1,1.916015548
320,14,2,2,1,1,1.8292826
320,15,2,2,1,1,1.916015548
320,16,2,2,2,2,1.916015548
320,17,2,2,1,1,2.24081925
320,18,2,2,1,1,3.787684223
320,19,2,2,1,1,1.8292826
320,20,2,2,1,1,2.951537493
321,1,2,2,1,1,0.643285532
321,2,2,2,1,2,0.325408616
321,3,2,2,2,2,0.643285532
321,4,2,2,1,1,0.399576205
321,5,2,2,1,1,0.643285532
321,6,2,2,1,1,0.399576205
321,7,2,2,2,2,0.325408616
321,8,2,2,1,1,0.325408616
321,9,2,2,1,1,0.501277629
321,10,2,2,1,1,0.501277629
321,11,2,2,1,1,0.31067823
321,12,2,2,1,1,0.643285532
321,13,2,2,1,9,0.31067823
321,14,2,2,1,1,0.643285532
321,15,2,2,1,1,0.380572012
321,16,2,2,1,2,0.325408616
321,17,2,2,1,1,0.380572012
321,18,2,2,2,2,0.325408616
321,19,2,2,1,2,0.380572012
321,20,2,2,1,1,0.31067823
322,1,1,2,1,1,0.72582058
322,2,1,1,1,1,0.72582058
322,3,1,1,1,1,0.72582058
322,4,1,1,1,1,1.226863415
322,5,1,1,1,1,0.956028316
322,6,1,1,1,1,0.956028316
322,7,1,1,1,1,0.72582058
322,8,1,2,1,1,0.592520328
322,9,1,2,1,1,0.956028316
322,10,1,1,1,1,0.592520328
322,11,1,2,1,1,0.72582058
322,12,1,2,1,1,0.72582058
322,13,1,2,1,1,0.620613874
322,14,1,1,1,1,0.956028316
322,15,1,1,1,1,0.72582058
322,16,1,1,1,1,0.956028316
322,17,1,1,1,1,0.956028316
322,18,1,1,1,1,0.956028316
322,19,1,2,1,2,0.72582058
322,20,1,NA,NA,NA,0
323,1,1,1,1,1,2.520499882
323,2,1,1,1,1,2.520499882
323,3,1,2,1,1,3.234537139
323,4,1,2,1,1,2.520499882
323,5,1,1,1,1,2.520499882
323,6,1,1,1,1,2.520499882
323,7,1,1,1,1,2.520499882
323,8,1,1,1,1,1.913573746
323,9,1,1,1,1,3.234537139
323,10,1,1,1,1,2.520499882
323,11,1,1,1,1,2.520499882
323,12,1,1,1,1,3.234537139
323,13,1,1,1,1,2.520499882
323,14,1,1,1,1,2.520499882
323,15,1,1,1,1,2.520499882
323,16,1,1,1,1,3.234537139
323,17,1,1,1,1,1.913573746
323,18,1,1,1,1,2.520499882
323,19,1,1,1,1,2.520499882
323,20,1,1,1,1,2.520499882
324,1,1,1,1,1,1.829182994
324,2,1,2,1,1,1.564045407
324,3,1,1,1,1,1.564045407
324,4,1,NA,NA,NA,0
324,5,1,2,1,1,1.829182994
324,6,1,2,2,2,1.564045407
324,7,1,2,1,1,1.564045407
324,8,1,2,2,2,1.829182994
324,9,1,2,1,2,1.564045407
324,10,1,2,2,2,1.829182994
324,11,1,2,1,1,2.409343006
324,12,1,2,1,1,1.564045407
324,13,1,2,1,1,1.829182994
324,14,1,2,1,1,2.409343006
324,15,1,1,1,1,2.409343006
324,16,1,2,1,1,1.564045407
324,17,1,2,1,1,1.829182994
324,18,1,2,1,1,1.829182994
324,19,1,1,1,1,1.829182994
324,20,1,2,1,1,2.409343006
325,1,2,2,1,1,1.911364661
325,2,2,2,1,1,1.911364661
325,3,2,2,1,1,2.235379943
325,4,2,2,1,1,1.911364661
325,5,2,2,1,2,1.824842246
325,6,2,2,1,1,2.944373006
325,7,2,2,1,1,1.911364661
325,8,2,2,1,1,2.235379943
325,9,2,2,1,2,1.911364661
325,10,2,2,2,2,2.944373006
325,11,2,2,1,1,1.911364661
325,12,2,2,1,1,2.944373006
325,13,2,1,1,1,2.944373006
325,14,2,2,1,1,2.235379943
325,15,2,1,1,1,1.824842246
325,16,2,2,1,1,2.235379943
325,17,2,2,1,1,2.944373006
325,18,2,2,2,2,2.235379943
325,19,2,2,1,1,3.778490095
325,20,2,2,1,1,3.778490095
326,1,1,1,1,1,2.559082401
326,2,1,1,1,1,2.559082401
326,3,1,2,1,1,2.559082401
326,4,1,1,1,1,2.559082401
326,5,1,1,1,1,2.559082401
326,6,1,1,1,1,3.284049773
326,7,1,1,1,1,3.284049773
326,8,1,1,1,1,1.942865751
326,9,1,1,1,1,2.559082401
326,10,1,1,1,2,1.942865751
326,11,1,2,1,1,2.559082401
326,12,1,1,1,1,2.559082401
326,13,1,1,1,1,1.942865751
326,14,1,1,1,1,1.942865751
326,15,1,1,1,1,1.942865751
326,16,1,1,1,2,1.942865751
326,17,1,1,1,1,2.559082401
326,18,1,2,1,1,2.559082401
326,19,1,1,1,1,2.559082401
326,20,1,2,1,2,1.586049617
327,1,2,2,2,2,0.335684678
327,2,2,2,2,2,0.335684678
327,3,2,2,1,2,0.320489122
327,4,2,2,1,1,0.412194401
327,5,2,2,1,2,0.320489122
327,6,2,2,1,2,0.335684678
327,7,2,2,1,1,0.320489122
327,8,2,2,2,2,0.335684678
327,9,2,2,1,1,0.320489122
327,10,2,2,1,1,0.663599812
327,11,2,2,1,2,0.335684678
327,12,2,2,1,1,0.320489122
327,13,2,2,1,2,0.335684678
327,14,2,2,1,2,0.392590075
327,15,2,2,1,2,0.663599812
327,16,2,2,1,2,0.663599812
327,17,2,2,1,1,0.663599812
327,18,2,2,2,2,0.412194401
327,19,2,2,1,2,0.412194401
327,20,2,2,1,2,0.320489122
328,1,2,1,2,1,1.856307348
328,2,2,2,1,2,1.856307348
328,3,2,2,1,1,1.856307348
328,4,2,1,1,1,2.170989293
328,5,2,2,1,2,2.170989293
328,6,2,2,1,1,1.856307348
328,7,2,2,2,2,2.170989293
328,8,2,1,1,1,1.856307348
328,9,2,1,1,1,1.856307348
328,10,2,1,1,1,1.856307348
328,11,2,2,2,2,1.856307348
328,12,2,2,1,2,1.856307348
328,13,2,1,1,1,2.859559642
328,14,2,2,1,2,1.856307348
328,15,2,2,1,2,2.170989293
328,16,2,2,1,1,1.856307348
328,17,2,1,1,1,2.170989293
328,18,2,2,1,1,2.170989293
328,19,2,2,1,2,1.856307348
328,20,2,2,1,2,2.859559642
329,1,1,1,1,1,1.971918351
329,2,1,1,1,1,1.971918351
329,3,1,1,1,1,1.971918351
329,4,1,2,1,2,1.686091468
329,5,1,1,1,1,2.597349583
329,6,1,1,1,1,2.597349583
329,7,1,1,1,1,1.971918351
329,8,1,1,1,1,1.971918351
329,9,1,2,1,1,2.597349583
329,10,1,2,1,2,1.609766575
329,11,1,1,1,1,1.971918351
329,12,1,1,1,1,1.971918351
329,13,1,2,1,2,1.971918351
329,14,1,NA,NA,NA,0
329,15,1,2,1,2,2.597349583
329,16,1,2,1,1,1.686091468
329,17,1,1,1,1,1.971918351
329,18,1,2,1,1,1.971918351
329,19,1,1,1,1,1.971918351
329,20,1,1,1,1,2.597349583
330,1,2,2,1,1,2.190629623
330,2,2,2,1,1,1.873100839
330,3,2,2,1,2,1.873100839
330,4,2,2,1,1,1.873100839
330,5,2,2,1,1,2.190629623
330,6,2,2,1,2,2.190629623
330,7,2,2,1,1,1.873100839
330,8,2,2,1,1,1.788310526
330,9,2,2,2,2,1.873100839
330,10,2,2,1,2,1.788310526
330,11,2,1,1,1,1.788310526
330,12,2,2,1,1,2.190629623
330,13,2,2,1,1,1.873100839
330,14,2,2,1,2,1.873100839
330,15,2,2,1,1,2.190629623
330,16,2,2,2,2,1.873100839
330,17,2,2,1,2,1.873100839
330,18,2,2,1,2,1.873100839
330,19,2,2,1,2,2.30002061
330,20,2,1,1,1,2.885429275
331,1,2,2,1,1,0.350440048
331,2,2,2,1,2,0.334576556
331,3,2,2,1,1,0.350440048
331,4,2,2,1,2,0.539837447
331,5,2,2,1,1,0.409846782
331,6,2,1,1,1,0.409846782
331,7,2,2,1,2,0.692769035
331,8,2,2,2,2,0.350440048
331,9,2,2,2,2,0.350440048
331,10,2,2,2,2,0.334576556
331,11,2,2,1,2,0.350440048
331,12,2,2,1,2,0.350440048
331,13,2,2,1,2,0.334576556
331,14,2,2,1,2,0.692769035
331,15,2,2,1,2,0.409846782
331,16,2,2,1,2,0.334576556
331,17,2,2,1,2,0.539837447
331,18,2,2,2,2,0.539837447
331,19,2,2,1,1,0.350440048
331,20,2,2,2,2,0.334576556
332,1,2,1,1,2,2.191292987
332,2,2,2,1,1,1.422496392
332,3,2,1,1,1,2.191292987
332,4,2,2,1,1,2.191292987
332,5,2,2,1,1,2.81206859
332,6,2,2,1,1,1.422496392
332,7,2,2,1,1,2.191292987
332,8,2,2,1,1,2.191292987
332,9,2,2,1,1,2.191292987
332,10,2,2,1,2,1.422496392
332,11,2,2,1,2,1.422496392
332,12,2,2,1,1,2.191292987
332,13,2,2,1,1,1.422496392
332,14,2,2,1,1,2.191292987
332,15,2,1,1,1,2.81206859
332,16,2,1,1,1,2.191292987
332,17,2,2,1,1,1.422496392
332,18,2,2,1,2,1.422496392
332,19,2,2,1,1,1.663638534
332,20,2,2,1,1,1.422496392
333,1,2,2,1,1,1.740466173
333,2,2,2,1,2,1.740466173
333,3,2,2,1,2,1.661679881
333,4,2,2,1,1,1.661679881
333,5,2,2,1,1,1.661679881
333,6,2,2,1,1,1.661679881
333,7,2,2,1,2,1.661679881
333,8,2,2,1,2,1.740466173
333,9,2,2,1,1,1.661679881
333,10,2,2,1,1,2.137155666
333,11,2,2,1,2,1.661679881
333,12,2,2,1,2,1.740466173
333,13,2,2,1,1,2.137155666
333,14,2,2,1,2,1.661679881
333,15,2,2,1,2,1.740466173
333,16,2,2,1,2,1.740466173
333,17,2,2,1,1,2.137155666
333,18,2,2,1,1,1.740466173
333,19,2,1,1,1,1.661679881
333,20,2,1,1,1,3.440648627
334,1,2,2,1,1,0.684555596
334,2,2,2,1,1,0.346285247
334,3,2,2,1,2,0.330609831
334,4,2,2,1,2,0.346285247
334,5,2,2,1,2,0.404987656
334,6,2,2,1,2,0.330609831
334,7,2,2,1,2,0.346285247
334,8,2,2,2,2,0.346285247
334,9,2,2,2,2,0.346285247
334,10,2,2,1,1,0.346285247
334,11,2,2,1,2,0.684555596
334,12,2,2,2,2,0.330609831
334,13,2,2,1,2,0.404987656
334,14,2,2,1,2,0.346285247
334,15,2,2,1,2,0.330609831
334,16,2,2,1,2,0.404987656
334,17,2,2,1,2,0.330609831
334,18,2,2,1,2,0.346285247
334,19,2,2,1,2,0.330609831
334,20,2,2,1,2,0.684555596
335,1,2,2,1,2,1.838303029
335,2,2,1,1,1,1.838303029
335,3,2,2,1,2,2.149932875
335,4,2,2,1,2,1.755087922
335,5,2,2,1,1,1.838303029
335,6,2,1,1,1,3.63405787
335,7,2,2,1,2,1.838303029
335,8,2,1,1,1,2.149932875
335,9,2,2,1,1,1.838303029
335,10,2,1,1,1,2.149932875
335,11,2,2,1,1,3.63405787
335,12,2,2,1,2,2.149932875
335,13,2,2,1,1,1.755087922
335,14,2,2,1,1,2.831824783
335,15,2,2,1,1,2.831824783
335,16,2,2,1,1,1.838303029
335,17,2,2,1,1,1.838303029
335,18,2,2,1,2,2.149932875
335,19,2,2,1,2,1.838303029
335,20,2,2,1,2,1.838303029
336,1,2,2,1,2,0.326835441
336,2,2,2,1,2,0.342331899
336,3,2,2,1,2,0.5273472
336,4,2,2,1,2,0.342331899
336,5,2,2,1,2,0.420356666
336,6,2,2,2,2,0.420356666
336,7,2,2,1,1,0.326835441
336,8,2,2,1,2,0.420356666
336,9,2,1,1,1,0.400364136
336,10,2,2,1,1,0.5273472
336,11,2,2,2,2,0.342331899
336,12,2,2,2,2,0.342331899
336,13,2,2,1,2,0.342331899
336,14,2,2,1,2,0.326835441
336,15,2,2,1,1,0.326835441
336,16,2,2,1,2,0.342331899
336,17,2,2,2,2,0.342331899
336,18,2,2,1,1,0.676740403
336,19,2,2,1,1,0.676740403
336,20,2,2,2,2,0.420356666
337,1,2,2,1,2,1.733156523
337,2,2,1,1,1,1.733156523
337,3,2,2,1,1,1.733156523
337,4,2,2,2,2,1.733156523
337,5,2,2,2,2,1.733156523
337,6,2,2,1,1,1.733156523
337,7,2,2,1,2,1.654701119
337,8,2,2,1,1,2.669851225
337,9,2,2,1,1,1.733156523
337,10,2,2,2,2,2.026961892
337,11,2,2,1,1,1.733156523
337,12,2,2,1,2,3.426198512
337,13,2,2,1,2,1.733156523
337,14,2,2,1,2,1.733156523
337,15,2,2,1,2,1.654701119
337,16,2,1,1,1,2.026961892
337,17,2,1,1,1,2.026961892
337,18,2,2,2,2,1.733156523
337,19,2,1,1,1,3.426198512
337,20,2,2,1,2,1.733156523
338,1,2,2,1,2,0.36487465
338,2,2,2,2,2,0.348357741
338,3,2,2,2,2,0.348357741
338,4,2,2,1,2,0.348357741
338,5,2,2,2,2,0.36487465
338,6,2,2,1,2,0.562073314
338,7,2,2,2,2,0.348357741
338,8,2,2,1,2,0.36487465
338,9,2,2,1,2,0.448037392
338,10,2,2,1,2,0.348357741
338,11,2,2,1,2,0.721304144
338,12,2,2,1,2,0.348357741
338,13,2,2,1,2,0.348357741
338,14,2,2,1,2,0.348357741
338,15,2,2,1,2,0.36487465
338,16,2,2,1,2,0.448037392
338,17,2,2,2,2,0.36487465
338,18,2,2,1,2,0.348357741
338,19,2,2,2,2,0.348357741
338,20,2,2,1,2,0.448037392
339,1,1,NA,NA,NA,0
339,2,1,1,1,1,1.617150671
339,3,1,2,1,1,1.543946545
339,4,1,2,1,1,1.543946545
339,5,1,2,1,1,1.543946545
339,6,1,2,1,1,1.617150671
339,7,1,1,1,1,2.491149324
339,8,1,2,1,1,3.196871806
339,9,1,1,1,1,1.891290683
339,10,1,2,1,1,3.196871806
339,11,1,NA,NA,NA,0
339,12,1,2,1,1,3.196871806
339,13,1,2,1,2,1.617150671
339,14,1,2,1,2,1.543946545
339,15,1,2,2,2,1.617150671
339,16,1,2,1,2,1.617150671
339,17,1,2,1,2,1.543946545
339,18,1,2,1,1,1.891290683
339,19,1,2,1,1,1.543946545
339,20,1,2,1,2,1.543946545
340,1,2,2,2,2,0.320489122
340,2,2,2,2,2,0.320489122
340,3,2,2,1,2,0.320489122
340,4,2,2,1,2,0.320489122
340,5,2,1,1,1,0.663599812
340,6,2,2,1,2,0.517107449
340,7,2,2,1,1,0.663599812
340,8,2,1,1,2,0.663599812
340,9,2,2,1,2,0.517107449
340,10,2,2,1,2,0.412194401
340,11,2,2,1,1,0.335684678
340,12,2,2,1,2,0.335684678
340,13,2,2,2,2,0.320489122
340,14,2,2,1,2,0.320489122
340,15,2,2,2,2,0.335684678
340,16,2,NA,NA,NA,0
340,17,2,2,2,2,0.320489122
340,18,2,2,2,2,0.517107449
340,19,2,2,1,2,0.320489122
340,20,2,2,1,1,0.663599812
341,1,2,2,1,2,2.066944846
341,2,2,2,1,2,1.767344002
341,3,2,2,1,2,2.170159526
341,4,2,2,1,2,1.767344002
341,5,2,2,1,1,1.767344002
341,6,2,2,1,1,1.687341021
341,7,2,2,1,2,1.767344002
341,8,2,2,2,2,2.066944846
341,9,2,2,1,2,1.767344002
341,10,2,2,1,1,1.687341021
341,11,2,1,1,1,1.767344002
341,12,2,2,1,1,1.687341021
341,13,2,2,1,1,1.767344002
341,14,2,2,1,2,1.767344002
341,15,2,1,1,1,1.687341021
341,16,2,2,2,2,1.767344002
341,17,2,2,1,2,1.767344002
341,18,2,2,1,2,2.066944846
341,19,2,1,1,1,1.687341021
341,20,2,2,1,2,3.493782187
342,1,1,2,1,1,1.575057042
342,2,1,1,1,1,1.842061325
342,3,1,2,1,1,1.842061325
342,4,1,2,1,1,1.575057042
342,5,1,2,2,2,1.575057042
342,6,1,2,1,2,1.575057042
342,7,1,2,1,2,1.842061325
342,8,1,1,1,1,1.575057042
342,9,1,1,1,1,3.113658818
342,10,1,2,1,2,1.575057042
342,11,1,2,1,2,1.842061325
342,12,1,2,1,2,1.575057042
342,13,1,2,1,1,1.503758382
342,14,1,1,1,1,2.426305943
342,15,1,2,1,2,1.575057042
342,16,1,2,1,1,1.842061325
342,17,1,2,1,1,1.503758382
342,18,1,2,1,1,1.575057042
342,19,1,2,1,1,2.426305943
342,20,1,1,1,1,1.503758382
343,1,2,1,1,1,1.740070428
343,2,2,2,1,2,1.740070428
343,3,2,NA,NA,NA,0
343,4,2,1,1,1,2.807594139
343,5,2,2,1,2,1.822573502
343,6,2,2,1,2,2.237977012
343,7,2,2,1,1,1.740070428
343,8,2,2,1,9,1.822573502
343,9,2,2,2,2,1.740070428
343,10,2,2,1,2,1.822573502
343,11,2,1,1,1,2.807594139
343,12,2,2,1,1,2.807594139
343,13,2,2,1,1,1.740070428
343,14,2,2,1,1,1.822573502
343,15,2,2,1,2,1.822573502
343,16,2,2,1,1,1.822573502
343,17,2,2,1,1,1.740070428
343,18,2,2,1,1,2.807594139
343,19,2,2,1,2,1.822573502
343,20,2,2,1,1,2.131536872
344,1,2,2,2,2,1.896661856
